Id_comment,commentaire,qualite
78328872,cette chambre se situe dans un hôtel dans le 17° plutôt confortable même si certains équipement dans la salle de bains sont abimés toilette par contre le gros point négatif c'est le bruit la nuit des occupants indélicats de la chambre voisine sont rentrés visiblement éméchés samedi vers 5h du matin et ont mis beaucoup de bruit et d'agitation dans l'hôtel attention à mettre en garde les résidents afin de respecter la tranquillité des voisins,negatif
124939224,lit désagréable qui donne un sacré mal de dos dommage sinon appartement plutôt bien situé,negatif
65340605,theo a toujours répondu à nos emails à temps appartement bien placé mais nous avons été déçu par la qualité  le standard de l'appartement humidité autour des fenêtres porte d'entrée douteuse par exemple toutefois notre séjour d'une nuit s'est bien passé,negatif
109716208,extrêmement déçu par la location de cet appartement dont le ménage a été fait  gros doutes  de manière tout à fait approximative  poubelle de la salle de bains non vidée micro onde sale frigidaire sale encombré de denrées déjà utilisées drap housse des lits à la propreté douteuse  poils humains sur le drap facturer 50 euros pour le ménage est totalement injustifié l' impression de propreté d' ordre de rangement laissée par les photos ne correspond pas du tout à la réalité actuelle les étagères le bureau sont encombrés d' affaires personnelles le manque d'hygiène est manifeste avec des baskets malodorantes qui trainent dans le fond du placard d une chambre oú il y a un et unique cintre dans la penderie,negatif
70030042,le logement correspond au descriptif pas de mauvais surprise j'ai reçu un accueil charmant de la part de morgane,negatif
40362559,nous avons été très bien accueillis dans ce studio de vacances facile à trouver il est très bien situé à proximité de nombreux commerces et cafés et d'une grande ligne de métro sa situation au 6ème étage a un inconvénient les escaliers sont pénibles mais aussi un avantage non négligeable vous échapperez ainsi aux nuisances sonores de paris le studio est agréable à vivre bien aménagé et il y a tout ce qu'il faut dans la cuisine frigo plaques de cuisson micro ondes vaisselle etc  deux bémols la douche sans parois ni rideaux et une mauvaise connexion wifi je vous le conseille quand même si vous êtes une personne dynamique en visite sur paris qui recherche une bonne situation géo et un prix avantageux et si vous êtes en état pour monter ces escaliers évidemment,negatif
55075162,mon collaborateur à qui était destiné cette location n'a même pas pu y rester tellement c'était sale et sordide pourtant il n'est pas difficile ce loueur est un arnaqueur je le déconseille totalement,negatif
65975991,j'ai occupé cet appartement en déplacement professionnel l'appartement n'est pas très grand mais idéalement placé et proche du métro sylvain a été un hôte accueillant et tout s'est très bien passé seul bémol le téléphone ne passe pas bien à l'intérieur de l'appartement mais le wifi fonctionne très bien,negatif
62931583,un lit des serviettes et une maison propres m'ont permis moi et ma copine de nous sentir à l'aise dans appartement etant non fumeur aucune odeur de cigarette n'a été senti l’appartement étais nickel,negatif
130776787,thierry est fort sympathique et avenant et surtout réactif et arrangeant seul point négatif le matelas très inconfortable sinon au top,negatif
110095490,hôte très prévenant qui répond très vite au mail arrivée dans les lieux très simple et en autonomie appartement très petit un peu juste pour deux compliqué de faire à manger ou de manger sur place le point négatif l'appartement est très humide les serviettes et les manteaux ont beaucoup de mal à sécher et les murs suintaient d'humidité a part ça tout été conforme merci à rose,negatif
120131567,emplacement vraiment top le quartier est très sympa mais l'état de l'appartement est sale poussière partout toilettes on entend tous les bruits de la rue l'hôte est cordial,negatif
134465171,douche et wc bouche impossible de trouver la porte de l appartement obliger de taper a toute les portes immeuble en tres mauvais etat,negatif
822586,que dire frigo sale et puant placards innommables pas de rideaux aux fenêtres donc réveillés par la lumière du jour le matin et par le lampadaire dans la cour qui s'allumait à chaque passage pratiquement tous les tiroirs et placards étaient verrouillés donc à 4 nous avons du laisser nos affaires dans les valises et l'appartement est beaucoup trop petit pour 4 personnes a deux c'est supportable attention ne pas mesurer plus d'1m75 sous peine de ne pas pouvoir tenir debout dans la douche ah oui pas de télé ni radio ni réveil rien donc prévoir de bons bouquins,negatif
14592126,camille était présent lors de notre arrivé et il a été très gentil la situation géographique est très bien tout près des commodités et du métro cependant l'appartement a besoin d'un sérieux ménage c'était sale et ça sentait la cigarette incroyablement la mélanine ou ce trouve le lit empeste l'odeur de cigarette et le puit de lumière réchauffe la mezzanine et fait en sorte qu'il est impossible d'y dormir nous avons demandé d'autre oreillers pour dormir puisque celle que nous avions étaient imprégnées de l'odeur de la cigarette nous avons due dormir sur le divan qui est défoncé vous comprendrez que notre première expérience avec airbnb n'est pas concluante,negatif
22103694,nous n'avons pas vu l'hôte l'appartement est très petit et la literie est mauvaise,negatif
81329567,elias a été très disponible réactif et ponctuel mais cela n'a pas été suffisant pour couvrir la déception du logement très gros problème d'humidité qui est indépendant de sa volonté certes mais dans ce cas le logement ne vaut pas ce qu'il coute doute sur la propreté du linge de lit salle d'eau à la limite du praticable odeur dû à l'humidité rideau de douche taché de moisissures pas de shampoing à dispo mes commentaires restent propres à notre expérience en payant 76€ on s'attend à avoir au moins du shampoing et des draps propres si j'avais payé 30€ j'aurai été sans nul doute plus indulgente,negatif
134441603,assez déçue de mon séjour chez roman il y avait une odeur de tabac froid lors de mon entrée dans les lieux dans tout l'appartement et la couette et drap de lit imprégnés d'odeur de fumée de cigarette vraiment pas agréable effectivement il est précisé dans l'annonce qu'il s'agit d'un logement fumeur mais il n'était cependant pas spécifié pas que l'appartement était imbibé d'odeur de cigarette persistante autre soucis pas de taie d'oreiller mais des coussins de garnissage pas très hygiénique enfin il faut noté le bruit incessant le samedi soir en tout cas provenant de personnes se réunissant au pied de l'immeuble pour converser pour le reste tout était très bien,negatif
117159042,mario a ete très réactif et accessible pour organiser notre arrivée nous ne l'avons pas rencontré mais nous n'avons eu aucun mal à acceder tôt à l'appartement la liberté de nous procurer et de remettre les clés à notre convenance nous a beaucoup facilité le séjour chez mario cet hôte semble sérieux et disponible,negatif
110073569,pas d'accueil pas de check in et pas de check out pas de lave vaisselle comme promis 4 bols pour 8 personnes  dont 4 enfants  pas de plateau tournant dans micro ondes prises électriques défectueuses dans la cuisine rendant cafetière et grille pain inutilisable 1 casserole et j'en passe stanley prévenu  les locataires d'avant ont tous cassés même les prises électriques? même le radiateur mis à disposition dans une des chambres fait déco pas de prise dans la chambre la climatisation réversible ne marche pas moral  stanley se vante d'un beau luxury loft qui n'est que de l'apparence,negatif
