Id_comment,commentaire,qualite
115279009, ne imaginer avoir mauvais expérience comme avoir attendre demi heure immeuble fille carolin être venir et avoir dire que appartement avoir problème hydraulique et que devoir attendre réparation jour autre appartement même bâtiment jour réparation ne avoir pas être faire et devoir passer appartement même problème ou jour devoir utiliser salle bain toillete et cuisine autre appartement alors que dormir autre seulement avoir faire plainte airbnb que propriétaire avoir résoudre problème hydraulique outre appartement avoir être remettre saler literie supplémentaire et pas rideau être appartement rez chaussée avoir intimité probablement propriétaire avoir placer annonce vendre et beaucoup agent immobilier avoir montrer appartement client travers fenêtre agent déranger encore plus demander entrer appartement enfin communication propriétaire être horrible situation avoir être résoudre seulement médiation airbnb et avoir devoir annuler réservation avoir nunca imaginei ter uma experiência tão ruim como esta após esperar meia hora em frente ao imóvel avoir filha da carolin apareceu dire que apartamento tinha problemas hidráulicos que avoir deveria aguardar conserto durante um dia em um outro apartamento no mesmo prédio após três dias conserto ainda não havia sido feito avoir tiver mudar parer apartamento mesmo com os problemas durante mais devoir ou três dias avoir tive que usar banheiro avoir cozinha um apartamento enquanto dormia em outro somente após fazer uma reclamação junto ao airbnb que avoir proprietária solucionou problema hidráulico além disso apartamento foi entregue sujo sem roupas camer suplementares sem avoir cortinas por ser um apartamento térreo avoir não tinha privacidade provavelmente avoir proprietária colocou um anúncio venda diversos corretores imóveis mostraram apartamento aos client através da janela comigo dentro um corretor incomodou ainda mais solicitando entrar no apartamento por último avoir comunicação com avoir proprietária era horrível avoir situação só resolveu após avoir mediação do airbnb avoir tive que cancelar avoir reserva,negatif
56539397, convenir personne aimer camping canape lit inconfortable matelas poser long mur moquetter appartement être loin être clair parler mauvais odeur dégager avoir nuit être abus seul point positif immeuble sécuriser calme et entretenir conclusion déconseiller arnaud,negatif
131038891, hôte ne avoir pas recevoir ni check in ni check out plus être partir zineb avoir faire réclamation euro avoir rayer buffet que ne avoir pas toucher savoir que être déplacement professionnel séjour être résumer nuit arriver tard soir et repartir très tôt matin,negatif
77463131, pas mal difficulté hébergement hélène être absent heure convenir remise clé et ne avoir pas être possible joindre téléphone ni portable ni domicile voisin avoir fort aimablement aider et téléphoner mari hélène ci avoir donner clé et fournir chambre situer comble et accessible seulement escalier service très raide étage avoir lourd valise et aide ne avoir être proposer hélène ne avoir pas croire bon rappeler ou laisser sms excuser revanche 7h30 lendemain recevoir sms demander heure compter vider lieu chambre même être réduit obscur et peu sympathique tête lit être côté cheminée vaguement calfeutrer plastique mécanisme ascenseur être autre côté cloison et bruit être insupportable rideau trouer miroir dessus lavabo inaccessible grimper escabeau lavabo peine propre lire très inconfortable pas réseau wifi et même pas réseau tout revanche wc et drap être impeccable hébergement éviter,negatif
75295850, avoir vivre expérience presque désagréable fait manque espace importer sentiment renfermement faire sentir très vite boue heure faire attention lit coller plafond avoir devoir cogner reprise,negatif
138503822, ne recommander pas logement annoncer mensongere emplacement hote irresponsable,negatif
132680222, si attendre séjourner habitant être tromper euro nuit avoir chambre impersonnel grand télé télécommande ridicule cuisine très mal agencer ne pouvoir même pas laver verre puisque meuble dessus ne permettre même pas accéder évier cogner tête envier boire bouteille vin amoureux laisser tomber ne avoir même pas tire bouchon propriétaire avoir pourtant promettre quil ramener lendemain arrivé douche ne avoir faire que fuir séjour pas rideau fenêtre couloir faire que quand sortir douche simple serviette corps vis vis face pouvoir voir vmc ne avoir apparemment pas être nettoyer bien longtemps puisqu'en sortir douche matinal avoir avoir privilège recevoir mouton poussière corps ne parler pas non plus étiquette neuf laisser porte savon et porte débarras laisser grand ouvrir désordre impossible fermer malheureusement résumé euro nuit pr hôtel déguiser propriétaire ne avoir sûrement jamais mettre pied,negatif
140492007, mauvais organisation personne accueillir heure prévoir pourtant confirmer même plus tôt conciergerie lord club répondeur ne avoir pas donner suite message haris contacter directement femme ménage être arriver alors que attendre rue 30mn ménage ne être pas faire et avoir devoir attendre encore heure disposer lieu appartement spacieux et lumineux proche transport et commerce bon literie absence table adapter prise repas noter que chambre donner cour récréation école voisin conclusion progrès accomplir accueil communication et mettre hauteur appartement airbnb fréquenter jour,negatif
132472379, voyage févier avoir louer nuit avoir essayer contacter elie foi semaine précédent arrivé mailbox airbnb puis sms et réponse avoir falloir attendre relance airbnb pour contacter veille soir seulement information avoir donnée être très précis arrivé appartement être conforme description mais hygiène être revoir sol devoir être peu ou pas lessiver seulement mal aspirer rester gros poussière fauteuil et pas besoin aller mettre tête dessous voir wc avoir être peu ou pas nettoyer ne avoir pas papier toiletter arrivé ni sac poubelle minimum peu décevoir donc propreté endroit mais quartier être top et appart silencieux,negatif
30126374, quartier convenir appartement silencieux part talon voisin escalier 6h mat equipement correct mais ménage laisser désirer avoir passer balai bout peine 48h et manifestement ne avoir pas être faire arrivé avoir besoin rafraîchissement peinture surtout salle bain et ménage approfondir comprendre bouilloire être bien sale car avoir poussière partout avoir part celer agréable mais radiateur ne éteindre pas séjour alors que ne avoir pas besoin chauffage,negatif
111675374, eric être très ponctuel et sympa avoir aider garage et entrée lieu concerner logement manquer travail rafraîchissement entraîner odeur très désagréable mais logement être bien situer et avoir bien profiter séjour,negatif
74904840, ne avoir pas bien visionner pub airb vivre bas faire comme ne avoir pas prendre éponge et huile coude saler très sale photo appui,negatif
24326085, beau appartement bien placer et bien équiper conforme description petit plus machine nespresso canapé convertible être très inconfortable dormir,negatif
